Timestamp,S,Um,Vm,Wm,Ur,Vr,U,V,U_err,S_err,W_err,V_err,W,Sc,WD,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,V_avg,U_avg,W_avg,S_avg,WD_avg,V_avg_err,U_avg_err,W_avg_err,S_avg_err,Nx,Ny,cross_wind,cross_wind_err
2023-04-19 07:14:29.063674,3.43,1.03,3.26,-0.31,-0.2026510662093456,3.4128335068333198,-0.20244923520934557,3.41184814383332,0.14222348629758286,0.0,-0.0,0.2793428588928976,-0.3100189218,3.4178492432252945,176.60421524572712,16.98,887.2,52.89,20.0,1.0,-0.000985363,0.000201831,1.89218e-05,32.6910984,-103.075249,1155.33179,-20.9321625,0.52786915,1.071444,2.21974,23.3978,15386.0,25.4482,11825.0,-0.69604,-1.0,14.0,-1190.0,80.0,,0.0,,1.0652799295562154,0.014074788036679815,3.959436438349454,-0.21235609577406062,-0.30675701035999997,4.035114877247307,176.8370280863127,0.2848362065895883,0.15405654675164743,0.0,0.0,0.20066293008257194,0.979660343430659,0.586475271479294,0.1613833790420137
2023-04-19 07:14:30.063951,3.8,1.27,3.57,-0.33,-0.08048501789065465,3.7883138943196273,-0.08013673989065466,3.7841469743196274,0.15050773007443308,0.0,-0.0,0.2824270825761552,-0.32345397000000004,3.784995405589377,178.78683073830655,17.16,887.19,52.36,25.0,1.0,-0.00416692,0.000348278,-0.00654603,32.6910984,-103.075249,1155.28918,-20.7997243,0.523900359,1.04986864,2.22097,22.8642,15393.2,25.4561,11829.0,-0.694574,-1.0,14.0,-1184.0,80.0,,0.0,,1.0646074276100121,0.014063644599690518,3.664500171268112,0.1727526138843042,-0.309073456,3.717291904382152,183.53021923155364,0.28077314045667945,0.1590714796561563,0.0,0.0,0.08329121293725078,0.9965252499798696,0.47737300580941644,0.16023449946404916
2023-04-19 07:14:31.064610,4.61,2.44,3.92,-0.09,0.8925107475875917,4.530278641037507,0.8822819475875917,4.529805360037507,0.2018373787723464,0.0,-0.0,0.28629669705629157,-0.0706,4.6149277388561005,191.02165644608942,16.17,887.17,55.76,12.0,1.0,-0.000473281,-0.0102288,-0.0194,32.6910984,-103.075249,1155.2207,-20.7550374,0.516099548,1.17856801,2.22025,23.7572,15400.6,25.4632,11867.0,-0.634719,-1.0,12.0,-1200.0,80.0,,0.0,,1.0682262373983766,0.014124829926830203,4.6775560836295345,0.8434773824620947,-0.05989863600000002,4.766200236062906,189.45808878443705,0.2886245892063394,0.20485452711138968,0.0,0.0,0.998931284446839,-0.04622000598646073,4.633571577025334,0.28847156172411564
2023-04-19 07:14:32.063983,3.9,0.65,3.83,-0.27,-0.7119460271344921,3.818970130080545,-0.7531226271344921,3.926816130080545,0.13536689099093385,0.0,-0.0,0.28518122893447023,-0.3342377,3.998384500140364,169.14309968626077,16.7,887.13,53.91,32.0,1.0,0.107846,-0.0411766,0.0642377,32.6910988,-103.075249,1155.0929,-20.1921142,1.06808979,3.3515363,2.22436,23.3974,15382.5,25.4708,11864.0,-0.60893,-1.0,12.0,-1209.0,80.0,,0.0,,1.0662248762924604,0.01409178753112965,4.427905177670552,0.42056062260535443,-0.303016002,4.492158712500383,185.43650654699334,0.2853045597343933,0.18218870682789406,0.0,0.0,0.3566942801833493,0.9342211678636287,1.972305086077152,0.19830786441543105
2023-04-19 07:14:34.064047,3.98,-0.78,3.9,-0.1,-1.973825134913076,3.4528849295604074,-2.104148134913076,3.8379569295604075,0.14464974099977626,0.0,-0.0,0.28585051330716327,-0.760177,4.37691132727394,151.26637892509933,16.79,887.01,53.72,59.0,2.0,0.385072,-0.130323,0.660177,32.6911078,-103.07525,1156.99231,-18.4443051,1.13056469,-3.17296783,2.2226,23.9418,15363.9,25.4785,11841.0,-0.49464,-1.0,11.0,-1198.0,80.0,,0.0,,1.06574972946535,0.014085702436079565,4.1564630579819895,-1.857023644482847,-0.9834676,4.564392181824359,155.68287410978937,0.28905958622698336,0.1403118916997121,0.0,0.0,0.3205761751600125,0.9472227382827003,-0.4265519922610064,0.16202186459366913
2023-04-19 07:14:35.063685,5.16,0.09,4.96,-1.44,-1.4854830553572902,4.733184983945416,-1.4913091653572903,5.084847983945417,0.13601587937377788,0.0,-0.0,0.3018018302735365,-2.55075,5.299026518759122,163.6543833126342,16.38,886.88,54.96,28.0,2.0,0.351663,-0.00582611,1.11075,32.6911116,-103.075251,1158.09998,-18.4636942,1.03721972,-3.91624163,2.22446,23.6885,15360.3,25.4857,11841.0,-0.411174,-1.0,11.0,-1198.0,80.0,,0.0,,1.0671025077757585,0.014110528383428663,4.996578373312234,-1.5847577696869295,-2.0389308,5.2654702191685665,162.1415370136794,0.30078437763536603,0.13924525235403457,0.0,0.0,0.016565036985845945,0.9998627903615863,-1.5017718200897823,0.13931527280369818
2023-04-19 07:14:36.063641,4.82,0.36,4.78,-0.51,-1.1893416566883954,4.643647965087977,-1.3710286566883954,5.178739965087977,0.13695085089355,0.0,-0.0,0.2987222265824381,-1.185036,5.357151034221474,165.17159980252316,16.41,886.82,54.99,77.0,2.0,0.535092,-0.181687,0.675036,32.6911155,-103.075252,1159.1283,-18.6729432,0.270067501,-0.107744844,2.22573,23.3978,15345.6,25.4934,11826.0,-0.348556,-1.0,11.0,-1179.0,80.0,,0.0,,1.066919765023561,0.014108407123979285,5.171128747174991,-1.961234232222407,-1.041445,5.5387704460287255,159.23419522827618,0.3020100784520109,0.13663416019359903,0.0,0.0,0.3215152193228599,0.9469044110910949,-0.1945047523795409,0.1617641018356642
2023-04-19 07:14:37.064390,5.77,0.08,5.69,-0.96,-1.746182617985648,5.416026796891314,-2.113137617985648,6.5148867968913144,0.13512219415934745,0.0,-0.0,0.31400972541925315,-1.885974,6.849021869497485,162.02925794248324,16.19,886.7,55.19,62.0,2.0,1.09886,-0.366955,0.925974,32.6911238,-103.075257,1160.0636,-18.6753655,0.978214531,-1.43510652,2.22669,23.431,15338.8,25.5007,11805.0,-0.30136,-1.0,13.0,-1159.0,80.0,,0.0,,1.0675865187255005,0.014121542325134783,6.100259655267541,-2.2219564627539037,-1.5413314,6.4947881582597775,159.95067386233114,0.3092298595130988,0.13541215896828995,0.0,0.0,0.3167469193013554,0.9485100890939963,-0.175309669705344,0.1615255873040449
2023-04-19 07:14:38.064620,5.31,-0.34,5.25,-0.69,-2.003109790899242,4.86473546717636,-2.302106790899242,6.07807546717636,0.13673888742691317,0.0,-0.0,0.30638161202317815,-1.2870529999999998,6.49943821121453,159.25552334686097,15.97,886.64,55.98,45.0,2.0,1.21334,-0.298997,0.597053,32.6911341,-103.075259,1160.67212,-18.6745588,0.191294371,-2.14788036,2.22896,23.5484,15334.0,25.5089,11834.0,-0.162063,-1.0,14.0,-1162.0,80.0,,0.0,,1.0683265820833676,0.014134963743225506,5.999704178777103,-2.46558276885897,-1.1414506,6.488582943299238,157.6188120085471,0.3055182318991948,0.13913017796457902,0.0,0.0,0.23926704256994158,0.970953800311752,-0.9584354842562719,0.1535991733663451
2023-04-19 07:14:39.064335,4.95,0.12,4.84,-1.04,-1.433584770665956,4.624373979828474,-1.7884997706659558,5.844273979828474,0.1353695220678473,0.0,-0.0,0.2996956958852305,-1.924803,6.111813951763611,162.98452732124184,16.22,886.55,55.7,21.0,2.0,1.2199,-0.354915,0.884803,32.6911466,-103.075263,1161.59265,-18.6440277,-0.357647075,-5.05692427,2.23138,23.6045,15326.6,25.5159,11863.0,-0.166749,-1.0,14.0,-1196.0,80.0,,0.0,,1.0672952570681264,0.01411902643238669,5.883669910638185,-1.9265920756018855,-2.1121689999999997,6.192596311619109,161.86620679162314,0.30092750033328947,0.13533119754869077,0.0,0.0,0.2793549398830447,0.9601879074238232,-0.20625815935348557,0.1547653198210051
2023-04-19 07:14:40.064260,5.24,-0.04,4.99,-1.61,-1.6396158231308382,4.713105128526096,-1.8233548231308383,5.634308128526096,0.13485626087399172,0.0,-0.0,0.3020297586480325,-2.2493920000000003,5.921997205184222,162.06756569598275,16.09,886.44,55.6,36.0,2.0,0.921203,-0.183739,0.639392,32.6911574,-103.075266,1162.4248,-18.7227143,-0.27298327,-5.60302524,2.22987,23.7757,15336.1,25.5223,11874.0,-0.149268,-1.0,8.0,-1210.0,80.0,,0.0,,1.0676424711599362,0.01412662679894065,5.620180732045795,-1.2423622468201834,-2.0695592,5.781973086486062,167.17559897242907,0.29934921928966063,0.14339237757620504,0.0,0.0,0.1956026589198694,0.9806832311319885,-0.11904152764963905,0.15232596723174033
2023-04-19 07:14:41.064525,5.59,0.56,5.37,-1.46,-1.1891434495420177,5.2665394574057185,-1.2933164495420177,5.875354457405718,0.13960704658489884,0.0,-0.0,0.3084163317112607,-2.4336219999999997,6.016016741899345,167.58571264986236,16.32,886.38,54.82,33.0,2.0,0.608815,-0.104173,0.973622,32.6911666,-103.075269,1163.39087,-18.6770378,-0.407958923,-4.7858513,2.22729,23.3461,15329.7,25.5288,11871.0,-0.0833894,-1.0,11.0,-1199.0,80.0,,0.0,,1.0667219623525992,0.014112079815176393,5.47416423249774,-0.6561035578292779,-2.1761472,5.531599559872468,173.27908273168296,0.29886944033795887,0.1521227097965124,0.0,0.0,0.16865666447936228,0.9856748599445437,0.2765494977928068,0.15818931626769853
2023-04-19 07:14:42.064782,4.95,0.7,4.89,-0.4,-0.9175655020275448,4.853882317226998,-1.056119502027545,5.358142317226998,0.14146277710150224,0.0,-0.0,0.30030554110780733,-1.0973549999999999,5.461234063306719,168.8496181287384,16.7,886.35,53.4,34.0,2.0,0.50426,-0.138554,0.697355,32.691172,-103.07527,1164.02905,-18.8512342,-0.726502722,-2.34726834,2.23018,23.2229,15331.8,25.5357,11805.0,-0.0648321,-1.0,11.0,-1171.0,80.0,,0.0,,1.0652874089500097,0.014088411446580783,5.338506261735311,0.13189534116726115,-0.9881610000000001,5.393823121087484,181.3914783189513,0.29362721313010365,0.17942557329448233,0.0,0.0,0.26494758668840324,0.9642628149565817,1.5416061235213019,0.18969931292160266
2023-04-19 07:14:43.063787,5.26,2.54,4.61,0.12,0.9446264205447577,5.177970734332979,0.6750414205447577,6.175302734332979,0.21036444387461634,0.0,0.0,0.2961804127744769,0.1528433,6.21208860047178,186.23840904737597,16.42,886.26,54.39,9.0,2.0,0.997332,-0.269585,-0.0328433,32.6911791,-103.075273,1163.70544,-18.5148411,0.71437886,1.68003644,2.23071,24.1144,15343.6,25.542,11806.0,0.12339,-1.0,11.0,-1163.0,80.0,,0.0,,1.0662092157682799,0.014105357128858435,6.01691269506604,0.6278733378612487,0.053915599999999994,6.05373168202362,185.87275311921334,0.29373423654950004,0.2064447502972994,0.0,0.0,0.26094132800366004,0.9653546619453839,2.1761816429481793,0.21352350162354874
2023-04-19 07:14:44.064316,4.39,0.79,4.17,-1.13,-0.593651585716454,4.202449023459575,-0.841928585716454,5.626999023459575,0.14366768804672084,0.0,-0.0,0.289580287746505,-1.903819,5.689636346328429,171.4903596457691,16.17,886.28,55.33,47.0,2.0,1.42455,-0.248277,0.773819,32.6911922,-103.075275,1164.34399,-18.7680484,-0.746268954,-2.94143497,2.23298,23.7463,15345.5,25.549,11837.0,0.224834,-1.0,14.0,-1178.0,80.0,,0.0,,1.067154603606336,0.014120958499439224,6.046926554036693,-0.20355861948511214,-1.3179698,6.095941291280285,177.82859984681107,0.2929116758735188,0.17104060939721338,0.0,0.0,0.171696371193956,0.9851499155554079,0.8376995894081397,0.1758457809959543
