Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,Vr,Ur,Wr,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg
2023-04-19 07:33:08.462943,1382.793242,4.13,-4.07,-0.12,0.67,18.24,887.32,45.53,83.0,0.0,-0.0325054,-0.0399474,0.0249654,32.691107,-103.075248,1155.36538,93.351525,0.74340034,-0.705699381,,,,,,,,,,,,,,1.060817014291262,0.0139979695363905,4.070054277298641,0.1181447410723062,0.67,4.0383060508988535,4.037548877298641,0.0781973410723062,0.6450346,88.89046109990947,0.2172573179146942,0.2899605023317455,,,,,,,
2023-04-19 07:33:08.663650,1382.993949,4.13,-3.97,-0.19,1.11,18.18,887.32,45.77,81.0,0.0,-0.0340375,-0.0378638,0.01055,32.691107,-103.075248,1155.3360799999998,93.3552839,0.75519016,-0.719926218,,,,,,,,,,,,,,1.061035491690972,0.0140016326621396,3.974314846745671,0.0426790222115571,1.11,3.9402802889695616,3.940277346745671,0.0048152222115571,1.09945,89.9299816361841,0.2173795313951941,0.2860636302822861,,,,,,,
2023-04-19 07:33:08.863691,1383.19399,4.28,-3.97,0.72,1.42,18.44,887.32,44.95,89.0,0.0,-0.0355471,-0.0409967,0.0042641,32.691107,-103.075248,1155.34353,93.3534701,0.757087309,-0.719972432,,,,,,,,,,,,,,1.0600894056529062,0.0139857731661894,3.92108512376907,0.9509949800902722,1.42,3.990676960607373,3.8855380237690698,0.9099982800902722,1.4157358999999998,76.81882057342592,0.2198096457125246,0.2860636959784076,,,,,,,
2023-04-19 07:33:09.064146,1383.394445,4.24,-3.96,1.25,0.85,18.38,887.32,45.11,94.0,0.0,-0.0336227,-0.0380822,0.00381779,32.691107,-103.075248,1155.33596,93.353854,0.744386923,-0.707887822,2.48375,58.7792,13028.1,25.6496,11716.0,0.421136,-1.0,14.0,-1192.0,76.0,,0.0,,1.0603075834196511,0.0139894298097777,3.880089621626899,1.4795284816938223,0.85,4.107684890808795,3.846466921626899,1.4414462816938225,0.8461822099999999,69.45673841087083,0.2249936819318702,0.2856764318938009,3.689355762517303,82.9119262859038,3.607131112907149,0.4946002877986439,1.014586358,0.2748715593752878,0.2196181658145797
2023-04-19 07:33:09.263181,1383.59348,3.48,-3.34,0.28,0.94,18.39,887.32,45.17,87.0,0.0,-0.0336895,-0.0416351,0.00935172,32.691107,-103.075248,1155.3442599999998,93.3595947,0.749273068,-0.713387401,,,,,,,,,,,,,,1.060271214222168,0.0139888202342992,3.317851215125869,0.4752507909386324,0.94,3.31266369233683,3.284161715125869,0.4336156909386324,0.93064828,82.47860615913498,0.2176079084055519,0.2626251554764466,,,,,,,
2023-04-19 07:33:09.463769,1383.794068,3.22,-3.09,-0.46,0.79,18.36,887.33,45.24,81.0,0.0,-0.0324623,-0.0390507,0.0090846,32.6911071,-103.075248,1155.31899,93.3652054,0.74277152,-0.705553908,,,,,,,,,,,,,,1.060392279671411,0.0139906917570374,3.111673857268235,-0.2778233359410648,0.79,3.095472979863957,3.079211557268235,-0.3168740359410648,0.7809154,95.87548464990316,0.2183000616277578,0.2539288832454979,,,,,,,
2023-04-19 07:33:09.663059,1383.993358,3.3,-3.23,0.15,0.65,17.88,887.33,46.64,86.0,0.0,-0.0350271,-0.0398858,0.00150923,32.6911071,-103.075248,1155.28652,93.3682839,0.755093147,-0.719147462,,,,,,,,,,,,,,1.0621412000378416,0.0140200203673529,3.2156071198009157,0.3395156124328645,0.65,3.1946623118657382,3.180580019800915,0.2996298124328646,0.64849077,84.61827518459755,0.2173518689635087,0.2587462736703773,,,,,,,
2023-04-19 07:33:09.862897,1384.193196,3.26,-3.2,0.04,0.65,17.97,887.33,46.29,94.0,0.0,-0.017732,-0.0212284,-0.000681399,32.6911071,-103.075248,1155.28323,93.3704214,0.751016332,-0.713245664,,,,,,,,,,,,,,1.0618128381664365,0.0140145117428844,3.192113355455622,0.2280621097899705,0.65,3.181112568484453,3.1743813554556217,0.2068337097899705,0.650681399,86.27203875237,0.2172525666242918,0.2577008866902806,,,,,,,
2023-04-19 07:33:10.064678,1384.394977,4.09,-4.06,-0.13,0.45,18.18,887.33,45.7,90.0,0.0,-0.00653298,-0.00718636,-0.0015759,32.6911071,-103.075248,1155.26797,93.3719292,0.749654214,-0.713566388,2.48339,58.8775,13072.8,25.6503,11758.0,0.413364,-1.0,10.0,-1198.0,76.0,,0.0,,1.0610474494456903,0.0140016753684675,4.060617430822746,0.1090233025480234,0.45,4.055363300281529,4.054084450822746,0.1018369425480234,0.4515759,88.56105606701968,0.2173350558195304,0.2895703265476411,3.859188244855239,79.23657447785824,3.7036479901248143,0.7754691271646377,0.438692099,0.2784554476647104,0.2221537716726223
2023-04-19 07:33:10.263394,1384.593693,4.33,-4.24,0.66,0.63,17.96,887.34,46.44,81.0,0.0,-0.00572331,-0.00790355,-0.00234678,32.6911071,-103.075248,1155.24551,93.3720028,0.748581604,-0.711672945,,,,,,,,,,,,,,1.0618612795839897,0.0140151663899595,4.19383897388686,0.9082481275001952,0.63,4.283798918288356,4.188115663886861,0.9003445775001953,0.63234678,77.86743124289632,0.2194503472727131,0.2966893850880935,,,,,,,
